family,L,PCR,order_churn,fill,cover_days,orders_per_year
Floating window (both),7,0.03976820815816384,0.8495145631067961,1.0,12.152391229626785,16.367713004484305
Floating window (both),14,0.02431541870242018,0.9304347826086956,1.0,15.96603598634725,8.729446935724962
Floating window (both),28,0.013862061129417111,0.953125,1.0,24.38317160236856,4.910313901345291
Floating window (both),56,0.008749005794796046,1.0,1.0,39.076432773349175,2.1823617339312404
Fixed order quantity (LN),7,0.06567435518691057,0.442572741194487,1.0,10.378150803737727,47.46636771300449
Fixed order quantity (LN),28,0.03715486876491308,0.655310621242485,1.0,13.925236005531447,14.185351270553065
Economic order quantity (LN),10,0.11487330985115328,0.584731058415269,1.0,9.2459630443768,73.65470852017937
Economic order quantity (LN),100,0.10794227928644472,0.6709039548022598,1.0,9.840080699083568,61.65171898355755
Economic order quantity (LN),1000,0.07874105215316442,0.9801980198019802,1.0,11.800474139632284,25.097159940209266
Floating window (both),7,0.07135552778093399,0.6985539488320356,1.0,2.7824078919473045,36.554559043348284
Floating window (both),14,0.041131689580729464,0.7801724137931034,1.0,6.160432203624835,19.095665171898357
Floating window (both),28,0.028973980229519372,0.9205776173285198,1.0,12.028402880002774,10.366218236173394
Floating window (both),56,0.017157141233950686,0.9556962025316456,1.0,23.39246746873826,5.4559043348281016
Fixed order quantity (LN),7,0.10146574252925804,0.5717029449423816,1.0,3.2667307153866445,46.375186846038865
Fixed order quantity (LN),28,0.02908760368139984,0.5953488372093023,1.0,12.872111881305926,12.548579970104633
Economic order quantity (LN),10,0.1340756732189524,0.36129822412737295,1.0,0.2773885901715192,134.2152466367713
Economic order quantity (LN),100,0.11964549483013294,0.5698051948051948,1.0,3.1405034552716833,66.01644245142003
Economic order quantity (LN),1000,0.06192478127485513,0.8014705882352942,1.0,10.49834843674248,22.369207772795217
Floating window (both),7,0.054993750710146574,0.8446771378708552,1.0,10.354121643370098,23.460388639760836
Floating window (both),14,0.03204181343029201,0.9306930693069307,1.0,13.83272377926399,12.002989536621824
Floating window (both),28,0.01954323372344052,0.9885057471264368,1.0,20.849003370531218,7.0926756352765326
Floating window (both),56,0.011475968639927281,0.9805825242718447,1.0,34.63480855497139,3.819133034379671
Fixed order quantity (LN),7,0.08214975570957846,0.4868686868686869,1.0,8.742431515804379,50.19431988041853
Fixed order quantity (LN),28,0.03510964663106465,0.6306122448979592,1.0,13.817169931349968,14.185351270553065
Economic order quantity (LN),10,0.18122940574934668,0.7690453230472517,1.0,7.186066135048776,87.84005979073244
Economic order quantity (LN),100,0.17407112828087717,0.7637088733798604,1.0,7.505659917067491,83.47533632286995
Economic order quantity (LN),1000,0.13055334621065787,0.9527363184079602,1.0,9.403294386419423,46.375186846038865
Floating window (both),7,0.07533234859675036,0.8532818532818532,1.0,8.295139711345257,31.09865470852018
Floating window (both),14,0.04147255993637087,0.9311224489795918,1.0,11.661981505852935,15.822122571001495
Floating window (both),28,0.026247017384388137,0.9829787234042553,1.0,19.18400471043114,8.729446935724962
Floating window (both),56,0.013862061129417111,0.9682539682539683,1.0,36.28859731672379,4.910313901345291
Fixed order quantity (LN),7,0.10226110669242132,0.5646173149309912,1.0,7.331741314571877,50.19431988041853
Fixed order quantity (LN),28,0.03783660947619589,0.666,1.0,14.049230103809547,14.185351270553065
Economic order quantity (LN),10,0.23417793432564482,0.6174355901737567,1.0,5.331316077188036,142.39910313901345
Economic order quantity (LN),100,0.21952050903306441,0.7362804878048781,1.0,5.8852231829714645,106.39013452914799
Economic order quantity (LN),1000,0.1472559936370867,0.9664429530201343,1.0,8.050019041764426,49.10313901345292
Floating window (both),7,0.11021474832405409,0.873087308730873,1.0,2.763639826023501,46.92077727952167
Floating window (both),14,0.062379275082377006,0.9581151832460733,1.0,6.253660826483978,24.005979073243648
Floating window (both),28,0.038177479831837294,0.968299711815562,1.0,13.18793369150507,12.548579970104633
Floating window (both),56,0.022270196568571755,0.9949238578680203,1.0,26.52422518765364,6.547085201793722
Fixed order quantity (LN),7,0.11839563685944779,0.6065192083818394,1.0,3.229554710623492,50.19431988041853
Fixed order quantity (LN),28,0.03329167140097716,0.6314655172413793,1.0,13.09652033095234,13.094170403587444
Economic order quantity (LN),10,0.3724576752641745,0.5569147128780156,1.0,0.17779752271170932,244.97010463378177
Economic order quantity (LN),100,0.3663220088626292,0.7834750911300121,1.0,0.9520170563228745,160.40358744394618
Economic order quantity (LN),1000,0.21168049085331211,0.9371227364185111,1.0,3.450592693802917,69.8355754857997
Floating window (both),7,0.10930576070901034,0.8446005267778753,1.0,3.5184529925400927,48.011958146487295
Floating window (both),14,0.062152028178616064,0.935042735042735,1.0,7.47995240667214,24.55156950672646
Floating window (both),28,0.0392000908987615,0.9942363112391931,1.0,15.298150616113693,12.548579970104633
Floating window (both),56,0.0231791841836155,1.0,1.0,31.17783008186437,6.547085201793722
Fixed order quantity (LN),7,0.12475855016475401,0.5964149918522542,1.0,3.7904210441083572,55.65022421524664
Fixed order quantity (LN),28,0.03181456652653108,0.5821205821205822,1.0,13.992214766081451,14.185351270553065
Economic order quantity (LN),10,0.40484035905010796,0.6115688293855133,1.0,0.7701924145664413,245.51569506726457
Economic order quantity (LN),100,0.39018293375752755,0.790879778903731,1.0,1.4679769020921856,168.04185351270553
Economic order quantity (LN),1000,0.22304283604135894,0.9356530028598665,1.0,3.541532585548633,73.10911808669657
Floating window (both),7,0.06476536757186684,0.8213256484149856,1.0,4.469871545393339,28.916292974588938
Floating window (both),14,0.04226792409953414,0.8942307692307693,1.0,8.314896061056455,16.913303437967116
Floating window (both),28,0.026587887740029542,0.970954356846473,1.0,16.327630272758753,9.820627802690582
Floating window (both),56,0.017270764685831157,0.9681528662420382,1.0,32.90788482538723,6.001494768310912
Fixed order quantity (LN),7,0.06612884899443246,0.42358078602620086,1.0,5.33326596674712,48.5575485799701
Fixed order quantity (LN),28,0.030223838200204522,0.564755838641189,1.0,13.662114995147723,14.185351270553065
Economic order quantity (LN),10,0.1375980002272469,0.7602008788449467,1.0,2.3221647677858495,67.65321375186846
Economic order quantity (LN),100,0.11680490853312124,0.6547770700636942,1.0,2.9424878823357052,65.47085201793722
Economic order quantity (LN),1000,0.09464833541642995,0.8824152542372882,1.0,7.36176037600481,33.82660687593423
Floating window (both),7,0.11953187137825247,0.8375796178343949,1.0,2.6582895931059816,51.285500747384155
Floating window (both),14,0.06965117600272697,0.9608150470219435,1.0,6.219107762164239,26.18834080717489
Floating window (both),28,0.039995455061924784,0.9915492957746479,1.0,13.864575203645074,13.094170403587444
Floating window (both),56,0.025110782865583457,1.0,1.0,27.36030830465305,6.547085201793722
Fixed order quantity (LN),7,0.12862174752868993,0.6295884315906563,1.0,3.4754512584844814,51.285500747384155
Fixed order quantity (LN),28,0.03624588114986933,0.671578947368421,1.0,13.876049165808848,13.094170403587444
Economic order quantity (LN),10,0.5772071355527781,0.7378358750907771,1.0,0.02793969960057007,284.2526158445441
Economic order quantity (LN),100,0.5752755368708101,0.8445371142618849,1.0,0.2487455966524824,243.87892376681614
Economic order quantity (LN),1000,0.40665833428019543,0.9445764053840063,1.0,1.2308187679053941,140.21674140508222
Floating window (both),7,0.119418247926372,0.8354531001589826,1.0,2.420527630303053,51.285500747384155
Floating window (both),14,0.07146915123281446,0.9828125,1.0,6.731207669387468,26.18834080717489
Floating window (both),28,0.0413589364844904,1.0,1.0,13.188768467411869,13.094170403587444
Floating window (both),56,0.023974548346778774,1.0,1.0,26.39612047217637,6.547085201793722
Fixed order quantity (LN),7,0.12100897625269856,0.6145412579342181,1.0,3.5100479514738763,50.19431988041853
Fixed order quantity (LN),28,0.03090557891148733,0.6167800453514739,1.0,13.439793840861013,12.548579970104633
Economic order quantity (LN),10,0.604135893648449,0.7537567337680748,1.0,0.01671131075322401,291.8908819133034
Economic order quantity (LN),100,0.625724349505738,0.8731568098937689,1.0,0.19091468629644526,259.1554559043348
Economic order quantity (LN),1000,0.43699579593228044,0.9675471698113207,1.0,1.0658683143359944,148.94618834080717
Floating window (both),7,0.11816838995568685,0.8353413654618473,1.0,2.610516641663992,50.73991031390135
Floating window (both),14,0.07090103397341212,0.9765258215962441,1.0,7.028612765351534,26.18834080717489
Floating window (both),28,0.042381547551414614,1.0,1.0,14.707094203344136,13.094170403587444
Floating window (both),56,0.0231791841836155,0.9902912621359223,1.0,27.7420483780686,6.547085201793722
Fixed order quantity (LN),7,0.12021361208953528,0.5920537213206492,1.0,3.523426178410088,52.922272047832585
Fixed order quantity (LN),28,0.03704124531303261,0.6735537190082644,1.0,14.091438136556569,13.094170403587444
Economic order quantity (LN),10,0.42870128394500623,0.6143950496661782,1.0,0.09838250414367167,250.42600896860986
Economic order quantity (LN),100,0.4282467901374844,0.8077582511787398,1.0,0.599900191489102,184.40956651718983
Economic order quantity (LN),1000,0.2716736734461993,0.936545240893067,1.0,2.180470203303767,88.93124065769805
Floating window (both),7,0.1215770935121009,0.8519108280254777,1.0,2.909636455425837,51.285500747384155
Floating window (both),14,0.06601522554255199,0.9106583072100314,1.0,5.879025343174842,26.18834080717489
Floating window (both),28,0.04283604135893648,0.9973544973544973,1.0,14.166741669393454,13.094170403587444
Floating window (both),56,0.022611066924213157,1.0,1.0,28.762459350429314,6.547085201793722
Fixed order quantity (LN),7,0.13203045108510397,0.6311787072243346,1.0,3.3924760541966754,52.922272047832585
Fixed order quantity (LN),28,0.03295080104533576,0.6290672451193059,1.0,14.619680837455268,13.094170403587444
Economic order quantity (LN),10,0.4623338257016248,0.6189534529966535,1.0,0.09012047133832006,272.79521674140506
Economic order quantity (LN),100,0.45392569026247015,0.8009222133119487,1.0,0.581276240340569,199.1405082212257
Economic order quantity (LN),1000,0.27905919781842975,0.9377625047728141,1.0,2.2339856582493423,94.38714499252616
Floating window (both),7,0.04647199181911146,0.8665254237288136,1.0,11.6974775515652,19.095665171898357
Floating window (both),14,0.025792523576866264,0.9153225806451613,1.0,14.899483684205617,9.820627802690582
Floating window (both),28,0.014657425292580389,0.9847328244274809,1.0,23.213514036863753,5.4559043348281016
Floating window (both),56,0.009317123054198387,1.0,1.0,36.05411433450329,2.7279521674140508
Fixed order quantity (LN),7,0.07101465742529257,0.5165289256198347,1.0,9.882347310098769,40.91928251121076
Fixed order quantity (LN),28,0.029542097488921712,0.5676855895196506,1.0,13.994454933417156,14.185351270553065
Economic order quantity (LN),10,0.1671400977161686,0.7366049073610416,1.0,8.583391953588063,84.56651718983558
Economic order quantity (LN),100,0.16100443131462333,0.7987598647125141,1.0,8.910015972197844,74.20029895366218
Economic order quantity (LN),1000,0.11680490853312124,0.9500924214417745,1.0,10.301334219176042,40.91928251121076
Floating window (both),7,0.09317123054198387,0.777988614800759,1.0,2.862102772855073,43.101644245142005
Floating window (both),14,0.054425633450744235,0.8677536231884058,1.0,5.748305537082514,22.369207772795217
Floating window (both),28,0.03420065901602091,0.9616613418530351,1.0,14.099647470636766,12.002989536621824
Floating window (both),56,0.019997727530962392,0.9832402234636871,1.0,25.443193109166373,6.001494768310912
Fixed order quantity (LN),7,0.11044199522781502,0.5754884547069272,1.0,3.421563054578258,50.19431988041853
Fixed order quantity (LN),28,0.031246449267128735,0.6111111111111112,1.0,14.690621350542381,13.094170403587444
Economic order quantity (LN),10,0.25940234064310874,0.5759334006054491,1.0,0.1675192906176741,162.58594917787744
Economic order quantity (LN),100,0.21565731166912852,0.6535812672176309,1.0,1.3707080570858943,110.75485799701046
Economic order quantity (LN),1000,0.14021133962049767,0.9195230998509687,1.0,4.8867007830459075,44.19282511210762
Floating window (both),7,0.03454152937166231,0.8421052631578947,1.0,12.738276814537508,14.185351270553065
Floating window (both),14,0.019202363367799114,0.9234972677595629,1.0,15.461719517319393,7.0926756352765326
Floating window (both),28,0.012498579706851495,1.0,1.0,23.16413271139482,3.819133034379671
Floating window (both),56,0.007612771275991364,0.9852941176470589,1.0,36.16342550642645,2.1823617339312404
Fixed order quantity (LN),7,0.06578797863879104,0.49318568994889267,1.0,11.104866802905269,40.37369207772795
Fixed order quantity (LN),28,0.03454152937166231,0.6565874730021598,1.0,14.055539448645181,13.639760837070254
Economic order quantity (LN),10,0.1469151232814453,0.6696012428793371,1.0,10.193017766839802,81.83856502242152
Economic order quantity (LN),100,0.1572548574025679,0.8277511961722488,1.0,10.446059135271447,73.65470852017937
Economic order quantity (LN),1000,0.10521531644131349,0.9585921325051759,1.0,11.410016431965156,39.28251121076233
Floating window (both),7,0.03965458470628338,0.830952380952381,1.0,12.819252345068515,16.367713004484305
Floating window (both),14,0.022951937279854562,0.9181818181818182,1.0,15.538471139294385,8.183856502242152
Floating window (both),28,0.014316554936938983,0.9692307692307692,1.0,21.896540094257357,4.364723467862481
Floating window (both),56,0.00795364163163277,1.0,1.0,38.99721796450432,2.1823617339312404
Fixed order quantity (LN),7,0.06465174411998637,0.5144665461121157,1.0,10.747403617483187,39.28251121076233
Fixed order quantity (LN),28,0.0335189183047381,0.6276595744680851,1.0,14.304952197453288,14.185351270553065
Economic order quantity (LN),10,0.11407794568799,0.5672316384180791,1.0,9.658393515822102,75.2914798206278
Economic order quantity (LN),100,0.11998636518577434,0.7719298245614035,1.0,10.109975952270759,56.74140508221226
Economic order quantity (LN),1000,0.0777184410862402,0.9473684210526315,1.0,11.787737837840908,27.279521674140508
Floating window (both),7,0.11862288376320873,0.8312101910828026,1.0,2.5117994035676556,51.285500747384155
Floating window (both),14,0.06578797863879104,0.9061032863849765,1.0,5.855082464172037,26.18834080717489
Floating window (both),28,0.0413589364844904,0.994535519125683,1.0,13.66606729905423,13.094170403587444
